,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop,normCollapseTime,logCollapseTime,logAnthroPopPpl
0,0.934,273.15,,,,,,,10.0,,,37.58221282826529,0.06,0.022562865416208902,,,,,,,,,
1,0.934,275.7141025641025,,,,,,,10.0,,,43.362782975037895,0.12,0.052097856998443604,,,,,,,,,
2,0.934,278.2782051282051,,,,,,,10.0,,,40.62732348128369,0.19,0.07733885844548544,,,,,,,,,
3,0.934,280.84230769230766,,,,,,,10.0,,,40.024693524837495,0.25,0.10031251509984335,,,,,,,,,
4,0.934,283.40641025641025,,,,,,,10.0,,,39.75981720916686,0.31,0.12363871335983276,,,,,,,,,
5,0.934,285.9705128205128,,,,,,,10.0,,,38.522582376003264,0.38,0.14694420099258423,,,,,,,,,
6,0.934,288.53461538461534,,,,,,,10.0,,,42.597304076498204,0.44,0.1882564663887024,,,,,,,,,
7,0.934,291.09871794871793,,,,,,,10.0,,,42.10216127236684,0.5,0.2115686496098836,,,,,,,,,
8,0.934,293.6628205128205,,,,,,,10.0,,,42.03218421652203,0.56,0.23670578400293987,,,,,,,,,
9,0.934,296.2269230769231,,,,,,,10.0,,,41.787002283014274,0.62,0.26069572766621907,,,,,,,,,
10,0.934,298.7910256410256,,,,,,,10.0,,,40.905908502760724,0.69,0.28421183029810587,,,,,,,,,
11,0.934,301.3551282051282,,,,,,,10.0,,,40.6899955034256,0.75,0.30748107433319094,,,,,,,,,
12,0.934,303.91923076923075,,,,,,,10.0,,,40.52760239496153,0.81,0.33095430930455527,,,,,,,,,
13,0.934,306.4833333333333,,,,,,,10.0,,,39.89560413685712,0.88,0.3541982611020406,,,,,,,,,
14,0.934,309.0474358974359,,,,,,,10.0,,,39.96781186423404,0.94,0.3792624990145365,,,,,,,,,
15,0.934,311.61153846153843,,,,,,,10.0,,,40.0994011759758,1.0,0.40504445632298786,,,,,,,,,
16,0.934,314.175641025641,,,,,,,10.0,,,40.02056439890052,1.06,0.4287628690401713,,,,,,,,,
17,0.934,316.73974358974357,,,,,,,10.0,,,41.04405320712498,1.12,0.464900279045105,,,,,,,,,
18,0.934,319.30384615384617,,,,,,,10.0,,,40.60527894416777,1.19,0.4890221834182739,,,,,,,,,
19,0.934,321.8679487179487,,,,,,,10.0,,,40.40358380873998,1.25,0.5114377697308858,,,,,,,,,
20,0.934,324.43205128205125,,,,,,,10.0,,,40.294360103922635,1.31,0.5348628203074137,,,,,,,,,
21,0.934,326.99615384615385,,,,,,,10.0,,,39.897294460863314,1.38,0.5582870244979858,,,,,,,,,
22,0.934,329.5602564102564,,,,,,,10.0,,,39.79164294843321,1.44,0.5813714067141215,,,,,,,,,
23,0.934,332.124358974359,0.1287750157391604,52.417,17.706564664134554,0.01270056918,223.45790554414782,0.002470911375,10.0,0.5647622895623254,0.0066410256409881185,61.38047973447376,1.5,0.9347281177838643,1.2481343097993103,-0.8901683883669711,1.7194721611979684,-1.8961768155641896,2.349195723836237,-0.24813430979931034,1.0,1.3979400086720377,8.75186569020069
